event_date,event_timestamp,event_name,user_pseudo_id,ga_session_id,session_index,event_previous_timestamp,event_bundle_sequence_id,platform,app_version,device_os,country,state,city,traffic_source,traffic_medium,traffic_campaign,firebase_screen,firebase_screen_class,page_path,loan_product,customer_segment,employment_type,preapproved,offer_id,loan_amount_brl,installments,monthly_rate_pct,cet_pct,net_disbursed_brl,biometric_result,document_type,contract_id,error_code,support_channel,engagement_time_msec,is_conversion,activity
20260312,2026-03-12 18:40:28,preapproved_offer_view,user_114628,2966399116,9336,2026-03-12T18:40:26,5,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,direct,(none),campanha_marco_consignado,,,/credito/consignado/oferta,credito_consignado,Aposentado,INSS,1,of_166382,20000.0,18,2.44,2.92,18922.08,,,,,,6744,0,preapproved_offer_view
20260312,2026-03-12 18:40:36,offer_unavailable,user_114628,2966399116,9336,2026-03-12T18:40:28,6,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,direct,(none),campanha_marco_consignado,,,/credito/consignado/indisponivel,credito_consignado,Aposentado,INSS,1,of_166382,20000.0,18,2.44,2.92,18922.08,,,,NOT_ELIGIBLE,,3578,0,offer_unavailable
20260323,2026-03-23 17:17:49,session_start,user_117023,2974874286,8635,,1,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,,,/session_start,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,,,9892,0,session_start
20260323,2026-03-23 17:17:53,screen_view,user_117023,2974874286,8635,2026-03-23T17:17:49,2,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,home,HomeActivity,/home,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,,,2985,0,home
20260323,2026-03-23 17:17:57,login,user_117023,2974874286,8635,2026-03-23T17:17:53,3,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,,,/login,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,,,4651,0,login
20260323,2026-03-23 17:17:58,screen_view,user_117023,2974874286,8635,2026-03-23T17:17:57,4,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,,,5036,0,credito_hub
20260323,2026-03-23 17:18:03,preapproved_offer_view,user_117023,2974874286,8635,2026-03-23T17:17:58,5,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,,,/credito/consignado/oferta,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,,,1395,0,preapproved_offer_view
20260323,2026-03-23 17:18:10,offer_unavailable,user_117023,2974874286,8635,2026-03-23T17:18:03,6,ANDROID,7.41.1,Android 14,BR,RS,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,,,/credito/consignado/indisponivel,credito_consignado,CLT Conveniado,CLT,1,of_592355,30000.0,60,1.77,2.68,27908.1,,,,NOT_ELIGIBLE,,4103,0,offer_unavailable
20260322,2026-03-22 17:57:35,session_start,user_107492,3005254703,905,,1,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),,,/session_start,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,,,8423,0,session_start
20260322,2026-03-22 17:57:38,screen_view,user_107492,3005254703,905,2026-03-22T17:57:35,2,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),home,HomeActivity,/home,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,,,3689,0,home
20260322,2026-03-22 17:57:44,login,user_107492,3005254703,905,2026-03-22T17:57:38,3,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),,,/login,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,,,9384,0,login
20260322,2026-03-22 17:57:46,screen_view,user_107492,3005254703,905,2026-03-22T17:57:44,4,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,,,5991,0,credito_hub
20260322,2026-03-22 17:57:48,preapproved_offer_view,user_107492,3005254703,905,2026-03-22T17:57:46,5,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/oferta,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,,,5748,0,preapproved_offer_view
20260322,2026-03-22 17:57:50,offer_unavailable,user_107492,3005254703,905,2026-03-22T17:57:48,6,ANDROID,7.41.0,Android 14,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/indisponivel,credito_consignado,Servidor Publico,PUBLICO,1,of_740213,15000.0,36,1.99,2.61,14152.72,,,,NOT_ELIGIBLE,,2927,0,offer_unavailable
20260301,2026-03-01 19:11:57,session_start,user_133448,3033733910,5671,,1,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/session_start,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,,,4852,0,session_start
20260301,2026-03-01 19:12:01,screen_view,user_133448,3033733910,5671,2026-03-01T19:11:57,2,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),home,HomeActivity,/home,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,,,6962,0,home
20260301,2026-03-01 19:12:07,login,user_133448,3033733910,5671,2026-03-01T19:12:01,3,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/login,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,,,9059,0,login
20260301,2026-03-01 19:12:10,screen_view,user_133448,3033733910,5671,2026-03-01T19:12:07,4,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,,,5744,0,credito_hub
20260301,2026-03-01 19:12:17,preapproved_offer_view,user_133448,3033733910,5671,2026-03-01T19:12:10,5,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/oferta,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,,,2601,0,preapproved_offer_view
20260301,2026-03-01 19:12:19,offer_unavailable,user_133448,3033733910,5671,2026-03-01T19:12:17,6,IOS,7.41.1,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/indisponivel,credito_consignado,INSS,INSS,1,of_599506,3000.0,18,2.61,2.9,2910.04,,,,NOT_ELIGIBLE,,7298,0,offer_unavailable
20260318,2026-03-18 20:44:52,session_start,user_103495,3039436948,9979,,1,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,,,/session_start,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,,,8642,0,session_start
20260318,2026-03-18 20:44:54,screen_view,user_103495,3039436948,9979,2026-03-18T20:44:52,2,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,home,HomeActivity,/home,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,,,4432,0,home
20260318,2026-03-18 20:44:57,login,user_103495,3039436948,9979,2026-03-18T20:44:54,3,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,,,/login,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,,,7390,0,login
20260318,2026-03-18 20:45:00,screen_view,user_103495,3039436948,9979,2026-03-18T20:44:57,4,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,,,6613,0,credito_hub
20260318,2026-03-18 20:45:05,preapproved_offer_view,user_103495,3039436948,9979,2026-03-18T20:45:00,5,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,,,/credito/consignado/oferta,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,,,3614,0,preapproved_offer_view
20260318,2026-03-18 20:45:09,offer_unavailable,user_103495,3039436948,9979,2026-03-18T20:45:05,6,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,always_on_credito,,,/credito/consignado/indisponivel,credito_consignado,Aposentado,INSS,1,of_773669,20000.0,24,1.98,2.23,19137.49,,,,NOT_ELIGIBLE,,3266,0,offer_unavailable
20260310,2026-03-10 01:12:12,session_start,user_139416,3055090004,1281,,1,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,,,/session_start,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,,,8733,0,session_start
20260310,2026-03-10 01:12:15,screen_view,user_139416,3055090004,1281,2026-03-10T01:12:12,2,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,home,HomeActivity,/home,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,,,4303,0,home
20260310,2026-03-10 01:12:18,login,user_139416,3055090004,1281,2026-03-10T01:12:15,3,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,,,/login,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,,,4464,0,login
20260310,2026-03-10 01:12:19,screen_view,user_139416,3055090004,1281,2026-03-10T01:12:18,4,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,,,3295,0,credito_hub
20260310,2026-03-10 01:12:24,preapproved_offer_view,user_139416,3055090004,1281,2026-03-10T01:12:19,5,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,,,/credito/consignado/oferta,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,,,3077,0,preapproved_offer_view
20260310,2026-03-10 01:12:32,offer_unavailable,user_139416,3055090004,1281,2026-03-10T01:12:24,6,ANDROID,7.41.1,Android 14,BR,PR,Curitiba,crm_email,email,retargeting_preaprovado,,,/credito/consignado/indisponivel,credito_consignado,Pensionista,INSS,1,of_554387,10000.0,84,2.05,2.55,9499.34,,,,NOT_ELIGIBLE,,4934,0,offer_unavailable
20260310,2026-03-10 18:50:35,session_start,user_131726,3075997902,6926,,1,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/session_start,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,,,8456,0,session_start
20260310,2026-03-10 18:50:36,screen_view,user_131726,3075997902,6926,2026-03-10T18:50:35,2,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),home,HomeActivity,/home,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,,,5424,0,home
20260310,2026-03-10 18:50:38,login,user_131726,3075997902,6926,2026-03-10T18:50:36,3,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/login,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,,,6051,0,login
20260310,2026-03-10 18:50:41,screen_view,user_131726,3075997902,6926,2026-03-10T18:50:38,4,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,,,1652,0,credito_hub
20260310,2026-03-10 18:50:49,preapproved_offer_view,user_131726,3075997902,6926,2026-03-10T18:50:41,5,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/oferta,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,,,4523,0,preapproved_offer_view
20260310,2026-03-10 18:50:56,offer_unavailable,user_131726,3075997902,6926,2026-03-10T18:50:49,6,IOS,7.42.0,iOS 18,BR,BA,Salvador,push,push_notification,(not set),,,/credito/consignado/indisponivel,credito_consignado,CLT Conveniado,CLT,1,of_438751,30000.0,12,2.59,3.24,28719.66,,,,NOT_ELIGIBLE,,3858,0,offer_unavailable
20260319,2026-03-19 13:59:45,session_start,user_102788,3127327786,6284,,1,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),,,/session_start,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,,,3599,0,session_start
20260319,2026-03-19 13:59:47,screen_view,user_102788,3127327786,6284,2026-03-19T13:59:45,2,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),home,HomeActivity,/home,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,,,2005,0,home
20260319,2026-03-19 13:59:49,login,user_102788,3127327786,6284,2026-03-19T13:59:47,3,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),,,/login,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,,,2382,0,login
20260319,2026-03-19 13:59:53,screen_view,user_102788,3127327786,6284,2026-03-19T13:59:49,4,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,,,6775,0,credito_hub
20260319,2026-03-19 13:59:58,preapproved_offer_view,user_102788,3127327786,6284,2026-03-19T13:59:53,5,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),,,/credito/consignado/oferta,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,,,6050,0,preapproved_offer_view
20260319,2026-03-19 14:00:05,offer_unavailable,user_102788,3127327786,6284,2026-03-19T13:59:58,6,ANDROID,7.42.0,Android 14,BR,RS,Porto Alegre,organic,organic,(not set),,,/credito/consignado/indisponivel,credito_consignado,Servidor Publico,PUBLICO,1,of_825457,3000.0,36,2.67,2.97,2818.57,,,,NOT_ELIGIBLE,,7765,0,offer_unavailable
20260322,2026-03-22 22:19:36,session_start,user_124006,3204673054,724,,1,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,,,/session_start,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,3116,0,session_start
20260322,2026-03-22 22:19:38,screen_view,user_124006,3204673054,724,2026-03-22T22:19:36,2,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,home,HomeActivity,/home,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,3897,0,home
20260322,2026-03-22 22:19:42,login,user_124006,3204673054,724,2026-03-22T22:19:38,3,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,,,/login,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,8427,0,login
20260322,2026-03-22 22:19:44,screen_view,user_124006,3204673054,724,2026-03-22T22:19:42,4,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,5664,0,credito_hub
20260322,2026-03-22 22:19:46,preapproved_offer_view,user_124006,3204673054,724,2026-03-22T22:19:44,5,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,,,/credito/consignado/oferta,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,9245,0,preapproved_offer_view
20260322,2026-03-22 22:19:53,offer_unavailable,user_124006,3204673054,724,2026-03-22T22:19:46,6,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,,,/credito/consignado/indisponivel,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,NOT_ELIGIBLE,,3553,0,offer_unavailable
20260322,2026-03-22 22:20:01,user_engagement,user_124006,3204673054,724,2026-03-22T22:19:46,6,ANDROID,7.42.0,Android 14,BR,BA,Salvador,crm_email,email,always_on_credito,,,/credito/consignado,credito_consignado,CLT Conveniado,CLT,1,of_215515,20000.0,24,1.99,2.73,18729.1,,,,,,1701,0,user_engagement
20260328,2026-03-28 01:35:11,session_start,user_137575,3214450994,2242,,1,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,,,/session_start,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,,,562,0,session_start
20260328,2026-03-28 01:35:15,screen_view,user_137575,3214450994,2242,2026-03-28T01:35:11,2,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,home,HomeActivity,/home,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,,,2064,0,home
20260328,2026-03-28 01:35:18,login,user_137575,3214450994,2242,2026-03-28T01:35:15,3,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,,,/login,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,,,5207,0,login
20260328,2026-03-28 01:35:22,screen_view,user_137575,3214450994,2242,2026-03-28T01:35:18,4,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,,,5194,0,credito_hub
20260328,2026-03-28 01:35:25,preapproved_offer_view,user_137575,3214450994,2242,2026-03-28T01:35:22,5,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,,,/credito/consignado/oferta,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,,,8424,0,preapproved_offer_view
20260328,2026-03-28 01:35:31,offer_unavailable,user_137575,3214450994,2242,2026-03-28T01:35:25,6,IOS,7.43.0,iOS 18,BR,BA,Salvador,organic,organic,campanha_marco_consignado,,,/credito/consignado/indisponivel,credito_consignado,INSS,INSS,1,of_124443,10000.0,12,1.83,2.22,9489.8,,,,NOT_ELIGIBLE,,2849,0,offer_unavailable
20260312,2026-03-12 20:05:52,session_start,user_121354,3239632351,6068,,1,ANDROID,7.41.0,Android 14,BR,PR,Curitiba,crm_email,email,(not set),,,/session_start,credito_consignado,Aposentado,INSS,1,of_276926,2000.0,12,2.48,2.81,1974.87,,,,,,3508,0,session_start
20260312,2026-03-12 20:05:56,screen_view,user_121354,3239632351,6068,2026-03-12T20:05:52,2,ANDROID,7.41.0,Android 14,BR,PR,Curitiba,crm_email,email,(not set),home,HomeActivity,/home,credito_consignado,Aposentado,INSS,1,of_276926,2000.0,12,2.48,2.81,1974.87,,,,,,2041,0,home
20260312,2026-03-12 20:05:58,screen_view,user_121354,3239632351,6068,2026-03-12T20:05:56,3,ANDROID,7.41.0,Android 14,BR,PR,Curitiba,crm_email,email,(not set),credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Aposentado,INSS,1,of_276926,2000.0,12,2.48,2.81,1974.87,,,,,,4605,0,credito_hub
20260312,2026-03-12 20:06:03,preapproved_offer_view,user_121354,3239632351,6068,2026-03-12T20:05:58,4,ANDROID,7.41.0,Android 14,BR,PR,Curitiba,crm_email,email,(not set),,,/credito/consignado/oferta,credito_consignado,Aposentado,INSS,1,of_276926,2000.0,12,2.48,2.81,1974.87,,,,,,2335,0,preapproved_offer_view
20260312,2026-03-12 20:06:09,offer_unavailable,user_121354,3239632351,6068,2026-03-12T20:06:03,5,ANDROID,7.41.0,Android 14,BR,PR,Curitiba,crm_email,email,(not set),,,/credito/consignado/indisponivel,credito_consignado,Aposentado,INSS,1,of_276926,2000.0,12,2.48,2.81,1974.87,,,,NOT_ELIGIBLE,,3313,0,offer_unavailable
20260306,2026-03-06 12:32:18,session_start,user_138189,3266206398,6541,,1,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/session_start,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,,,6317,0,session_start
20260306,2026-03-06 12:32:22,screen_view,user_138189,3266206398,6541,2026-03-06T12:32:18,2,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,home,HomeActivity,/home,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,,,6294,0,home
20260306,2026-03-06 12:32:29,login,user_138189,3266206398,6541,2026-03-06T12:32:22,3,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/login,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,,,9468,0,login
20260306,2026-03-06 12:32:35,screen_view,user_138189,3266206398,6541,2026-03-06T12:32:29,4,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,,,4077,0,credito_hub
20260306,2026-03-06 12:32:41,preapproved_offer_view,user_138189,3266206398,6541,2026-03-06T12:32:35,5,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/oferta,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,,,3046,0,preapproved_offer_view
20260306,2026-03-06 12:32:49,offer_unavailable,user_138189,3266206398,6541,2026-03-06T12:32:41,6,IOS,7.42.0,iOS 18,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/indisponivel,credito_consignado,Servidor Publico,PUBLICO,1,of_505121,3000.0,24,1.66,2.35,2854.2,,,,NOT_ELIGIBLE,,9724,0,offer_unavailable
20260304,2026-03-04 01:48:25,session_start,user_115579,3319413384,1672,,1,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,,,/session_start,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,,,3325,0,session_start
20260304,2026-03-04 01:48:29,screen_view,user_115579,3319413384,1672,2026-03-04T01:48:25,2,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,home,HomeActivity,/home,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,,,1997,0,home
20260304,2026-03-04 01:48:35,login,user_115579,3319413384,1672,2026-03-04T01:48:29,3,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,,,/login,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,,,5774,0,login
20260304,2026-03-04 01:48:39,screen_view,user_115579,3319413384,1672,2026-03-04T01:48:35,4,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,,,3795,0,credito_hub
20260304,2026-03-04 01:48:41,preapproved_offer_view,user_115579,3319413384,1672,2026-03-04T01:48:39,5,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,,,/credito/consignado/oferta,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,,,675,0,preapproved_offer_view
20260304,2026-03-04 01:48:44,offer_unavailable,user_115579,3319413384,1672,2026-03-04T01:48:41,6,ANDROID,7.42.0,Android 14,BR,MG,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,,,/credito/consignado/indisponivel,credito_consignado,Aposentado,INSS,1,of_560209,7000.0,24,2.04,2.86,6852.86,,,,NOT_ELIGIBLE,,4837,0,offer_unavailable
20260312,2026-03-12 17:10:16,session_start,user_119850,3378760437,897,,1,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,,,/session_start,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,,,6779,0,session_start
20260312,2026-03-12 17:10:20,screen_view,user_119850,3378760437,897,2026-03-12T17:10:16,2,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,home,HomeActivity,/home,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,,,5175,0,home
20260312,2026-03-12 17:10:26,login,user_119850,3378760437,897,2026-03-12T17:10:20,3,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,,,/login,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,,,739,0,login
20260312,2026-03-12 17:10:31,screen_view,user_119850,3378760437,897,2026-03-12T17:10:26,4,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,,,4923,0,credito_hub
20260312,2026-03-12 17:10:37,preapproved_offer_view,user_119850,3378760437,897,2026-03-12T17:10:31,5,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,,,/credito/consignado/oferta,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,,,3800,0,preapproved_offer_view
20260312,2026-03-12 17:10:44,offer_unavailable,user_119850,3378760437,897,2026-03-12T17:10:37,6,ANDROID,7.43.0,Android 14,BR,SP,São Paulo,push,push_notification,cross_sell_folha,,,/credito/consignado/indisponivel,credito_consignado,CLT Conveniado,CLT,1,of_322813,1000.0,24,2.43,3.21,938.21,,,,NOT_ELIGIBLE,,1846,0,offer_unavailable
20260318,2026-03-18 02:51:22,session_start,user_138721,3418878923,444,,1,IOS,7.42.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),cross_sell_folha,,,/session_start,credito_consignado,Aposentado,INSS,1,of_266082,1000.0,84,1.84,2.22,973.28,,,,,,2664,0,session_start
